,Test,Die,VDD (V),,Freq (GHz),Comp. level (dB),Pin_comp(dBm),Pout_comp (dBm),Linear Gain,Id (mA),,,,,,,,,,,,,,,,
693862,PDB2,AV28,5,#,2,1,0.02,16.03,17.01,64.958,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,6,1,0.15,15.95,16.8,64.556,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,8,1,-0.4,15.72,17.13,62.514,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,12,1,-4.63,13.21,18.84,60.479,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,0.5,3,5.04,18.56,16.51,71.194,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,2,3,3.8,17.81,17.01,70.421,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,6,3,4.03,17.83,16.8,69.237,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,8,3,3.7,17.83,17.13,65.375,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV28,5,#,12,3,-0.14,15.7,18.84,62.349,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,0.5,1,1.19,16.73,16.53,66.519,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,2,1,0.04,16.06,17.02,64.792,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,6,1,0.14,15.97,16.83,64.324,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,8,1,-0.38,15.77,17.16,62.261,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,12,1,-4.63,13.27,18.91,60.188,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,0.5,3,5.07,18.61,16.53,71.338,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,2,3,3.83,17.86,17.02,70.567,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,6,3,4.04,17.87,16.83,69.236,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,8,3,3.7,17.86,17.16,65.309,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV29,5,#,12,3,-0.23,15.68,18.91,62.218,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,0.5,1,1.26,16.76,16.49,66.473,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,2,1,0.06,16.05,16.99,64.577,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,6,1,0.18,15.96,16.78,64.146,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,8,1,-0.33,15.77,17.1,61.981,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,12,1,-4.42,13.35,18.78,59.84,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,0.5,3,5.14,18.64,16.49,71.511,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,2,3,3.91,17.9,16.99,70.696,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,6,3,4.09,17.88,16.78,69.377,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,8,3,3.76,17.87,17.1,65.381,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV30,5,#,12,3,0,15.77,18.78,62.015,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,0.5,1,1.07,16.51,16.43,65.454,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,2,1,-0.05,15.82,16.88,64.061,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,6,1,0.06,15.77,16.7,63.618,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,8,1,-0.52,15.51,17.03,61.604,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,12,1,-4.69,13.1,18.8,59.673,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,0.5,3,4.86,18.3,16.43,69.491,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,2,3,3.66,17.54,16.88,69.016,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,6,3,3.9,17.6,16.7,67.935,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,8,3,3.57,17.61,17.03,64.366,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV40,5,#,12,3,-0.12,15.67,18.8,61.5,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,0.5,1,1.15,16.48,16.33,65.589,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,2,1,0.02,15.8,16.77,64.14,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,6,1,0.16,15.77,16.61,63.726,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,8,1,-0.45,15.5,16.95,61.698,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,12,1,-4.6,13.07,18.68,59.731,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,0.5,3,4.96,18.29,16.33,69.61,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,2,3,3.76,17.54,16.77,69.141,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,6,3,3.97,17.58,16.61,67.968,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,8,3,3.63,17.58,16.95,64.379,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV45,5,#,12,3,-0.07,15.6,18.68,61.574,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,0.5,1,1.13,16.42,16.29,65.432,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,2,1,0.01,15.76,16.75,64.145,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,6,1,0.12,15.69,16.56,63.716,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,8,1,-0.51,15.41,16.93,61.678,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,12,1,-4.69,12.96,18.65,59.767,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,0.5,3,4.95,18.25,16.29,69.405,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,2,3,3.76,17.51,16.75,69.046,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,6,3,3.98,17.54,16.56,67.893,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,8,3,3.62,17.55,16.93,64.242,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV46,5,#,12,3,-0.13,15.51,18.65,61.533,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,0.5,1,1.09,16.4,16.31,65.597,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,2,1,-0.02,15.72,16.75,64.296,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,6,1,-0.08,15.49,16.57,63.841,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,8,1,-0.62,15.24,16.87,62.047,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,12,1,-4.63,12.93,18.56,60.323,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,0.5,3,4.89,18.2,16.31,69.39,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,2,3,3.71,17.47,16.75,68.975,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,6,3,3.83,17.41,16.57,67.914,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,8,3,3.58,17.46,16.87,64.584,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV47,5,#,12,3,0.1,15.66,18.56,62.052,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,0.5,1,1.13,16.41,16.28,65.37,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,2,1,0,15.74,16.74,64.06,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,6,1,0.15,15.72,16.56,63.803,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,8,1,-0.49,15.45,16.95,61.776,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,12,1,-4.89,12.85,18.74,59.765,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,0.5,3,4.91,18.19,16.28,69.179,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,2,3,3.72,17.46,16.74,68.878,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,6,3,3.95,17.51,16.56,67.873,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,8,3,3.54,17.5,16.95,64.309,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,AV48,5,#,12,3,-0.18,15.56,18.74,61.607,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,0.5,1,1.42,16.74,16.31,66.874,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,2,1,0.19,15.98,16.79,65.012,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,6,1,0.33,15.93,16.59,64.647,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,8,1,-0.17,15.72,16.89,62.481,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,12,1,-4.34,13.25,18.6,60.256,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,0.5,3,5.31,18.63,16.31,71.856,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,2,3,4.08,17.88,16.79,71.095,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,6,3,4.27,17.86,16.59,69.753,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,8,3,3.98,17.87,16.89,65.769,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F27,5,#,12,3,0.12,15.72,18.6,62.392,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,0.5,1,1.29,16.62,16.33,66.903,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,2,1,0.19,15.98,16.79,65.448,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,6,1,0.33,15.92,16.59,65.068,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,8,1,-0.23,15.66,16.89,62.909,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,12,1,-4.42,13.17,18.59,60.797,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,0.5,3,5.21,18.54,16.33,71.55,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,2,3,4.02,17.81,16.79,70.933,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,6,3,4.22,17.81,16.59,69.668,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,8,3,3.92,17.81,16.89,65.821,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F28,5,#,12,3,0.12,15.72,18.59,62.678,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,0.5,1,1.26,16.63,16.36,66.794,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,2,1,0.16,15.99,16.82,65.28,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,6,1,0.25,15.89,16.63,64.891,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,8,1,-0.26,15.68,16.95,62.841,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,12,1,-4.45,13.2,18.66,60.736,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,0.5,3,5.17,18.53,16.36,71.43,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,2,3,3.94,17.77,16.82,70.694,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,6,3,4.14,17.78,16.63,69.501,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,8,3,3.84,17.8,16.95,65.766,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F29,5,#,12,3,0.1,15.76,18.66,62.719,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,0.5,1,1.22,16.55,16.33,65.99,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,2,1,0.07,15.88,16.81,64.476,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,6,1,0.18,15.79,16.61,64.047,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,8,1,-0.43,15.5,16.93,61.875,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,12,1,-4.56,13.03,18.6,59.893,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,0.5,3,5.1,18.43,16.33,70.535,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,2,3,3.9,17.71,16.81,69.958,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,6,3,4.1,17.72,16.61,68.743,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,8,3,3.77,17.71,16.93,64.905,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,F30,5,#,12,3,0.01,15.61,18.6,61.797,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,0.5,1,1.76,17.08,16.31,67.889,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,2,1,0.44,16.15,16.7,66.031,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,6,1,0.71,16.1,16.38,65.804,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,8,1,-0.13,15.64,16.77,63.266,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,12,1,-3.32,13.72,18.05,61.358,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,0.5,3,5.58,18.89,16.31,72.617,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,2,3,4.31,18.02,16.7,72.171,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,6,3,4.49,17.88,16.38,70.564,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,8,3,4.14,17.91,16.77,66.522,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L15,5,#,12,3,1.05,16.1,18.05,63.602,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,0.5,1,1.56,16.94,16.38,66.809,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,2,1,0.26,16.03,16.77,65.112,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,6,1,0.21,15.78,16.56,64.499,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,8,1,0.06,15.82,16.76,62.783,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,12,1,-3.98,13.36,18.35,60.434,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,0.5,3,5.41,18.79,16.38,71.525,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,2,3,4.14,17.91,16.77,71.079,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,6,3,4.17,17.73,16.56,69.559,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,8,3,4,17.76,16.76,65.841,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L16,5,#,12,3,0.66,16.01,18.35,62.865,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,0.5,1,1.44,16.86,16.42,66.578,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,2,1,0.22,16.01,16.79,64.996,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,6,1,0.17,15.72,16.55,64.236,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,8,1,-0.66,15.26,16.92,62.039,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,12,1,-3.75,13.51,18.27,60.804,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,0.5,3,5.28,18.7,16.42,71.118,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,2,3,4.05,17.85,16.79,70.654,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,6,3,4.16,17.71,16.55,68.884,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,8,3,3.66,17.59,16.92,64.932,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L17,5,#,12,3,0.96,16.23,18.27,64.103,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,0.5,1,1.46,16.84,16.38,66.464,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,2,1,0.24,16,16.76,64.991,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,6,1,0.37,15.92,16.55,64.612,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,8,1,-0.32,15.56,16.89,62.235,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,12,1,-3.86,13.46,18.33,60.482,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,0.5,3,5.3,18.68,16.38,70.93,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,2,3,4.04,17.8,16.76,70.596,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,6,3,4.24,17.8,16.55,69.297,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,8,3,3.76,17.65,16.89,65.171,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L18,5,#,12,3,0.61,15.95,18.33,62.887,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,0.5,1,1.28,16.75,16.47,66.486,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,2,1,0.06,15.93,16.86,65.061,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,6,1,0.1,15.7,16.6,64.465,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,8,1,-0.81,15.17,16.98,62.352,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,12,1,-3.89,13.44,18.33,61.254,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,0.5,3,5.11,18.58,16.47,70.586,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,2,3,3.85,17.71,16.86,70.106,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,6,3,4.04,17.64,16.6,68.617,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,8,3,3.53,17.52,16.98,64.846,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L19,5,#,12,3,0.87,16.21,18.33,64.306,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,0.5,1,1.41,16.84,16.42,66.498,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,2,1,0.15,16,16.85,64.97,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,6,1,0.13,15.76,16.62,64.38,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,8,1,-0.19,15.68,16.87,62.486,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,12,1,-4.42,13.17,18.6,60.335,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,0.5,3,5.22,18.64,16.42,70.786,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,2,3,3.93,17.78,16.85,70.476,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,6,3,4.1,17.73,16.62,69.256,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,8,3,3.89,17.76,16.87,65.509,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L20,5,#,12,3,0.13,15.73,18.6,62.431,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,0.5,1,1.07,16.51,16.44,65.778,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,2,1,-0.1,15.75,16.86,64.284,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,6,1,0.11,15.66,16.54,64.112,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,8,1,-0.8,15.06,16.87,61.906,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,12,1,-4.47,12.86,18.34,60.25,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,0.5,3,4.9,18.34,16.44,69.822,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,2,3,3.68,17.55,16.86,69.158,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,6,3,3.84,17.39,16.54,68.347,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,8,3,3.69,17.56,16.87,65.042,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L25,5,#,12,3,0.25,15.59,18.34,62.272,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,0.5,1,1.01,16.42,16.4,65.392,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,2,1,-0.11,15.75,16.87,63.98,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,6,1,0.04,15.67,16.62,63.659,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,8,1,-0.58,15.36,16.95,61.61,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,12,1,-4.74,12.92,18.66,59.783,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,0.5,3,4.83,18.24,16.4,69.241,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,2,3,3.59,17.46,16.87,68.692,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,6,3,3.91,17.54,16.62,68.013,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
693862,PDB2,L26,5,#,8,3,3.59,17.54,16.95,64.379,#,#,#,#,#,#,#,#,#,#,#,#,PASS,#,#,#
